DESTPORT;PROTOCOL;SERVICE;SERVICE
7559;UDP;BitTorrent;5
7585;UDP;BitTorrent;1
7598;UDP;BitTorrent;3
7660;UDP;BitTorrent;1
7678;TCP;Unknown;29
7680;TCP;Pando_Media_Booster;168
7680;TCP;Unknown;2018
7702;TCP;RDP;1
7724;UDP;BitTorrent;1
7731;TCP;RDP;1
7734;UDP;BitTorrent;1
7748;UDP;BitTorrent;1
7772;UDP;BitTorrent;1
7777;TCP;Unknown;3
7777;UDP;BitTorrent;5
7794;UDP;BitTorrent;1
7803;UDP;BitTorrent;1
7830;UDP;BitTorrent;1
7839;TCP;Unknown;6
7839;UDP;BitTorrent;1
7839;UDP;STUN;1
7839;UDP;Unknown;1
7841;UDP;BitTorrent;2
7846;UDP;BitTorrent;1
7848;UDP;BitTorrent;1
7850;UDP;BitTorrent;4
7876;TCP;RDP;1
7879;UDP;BitTorrent;1
7881;UDP;BitTorrent;2
7889;TCP;WeChat;6
7899;TCP;Unknown;1
7899;UDP;BitTorrent;1
7925;UDP;BitTorrent;1
7951;TCP;RDP;1
7956;UDP;BitTorrent;1
7960;TCP;RDP;1
7971;UDP;BitTorrent;1
7976;TCP;RDP;1
8000;UDP;STUN;1
8000;UDP;Signal;1
8000;UDP;Unknown;2
8001;TCP;TLS;1
8001;TCP;Unknown;1
8009;TCP;AJP;17
8011;TCP;Unknown;3
8011;TCP;WeChat;2
8011;UDP;Unknown;14
8012;TCP;Unknown;6
8028;TCP;RDP;1
8053;TCP;HTTP;1
8053;TCP;Unknown;2
8080;TCP;Amazon;3
8080;TCP;BitTorrent;2
8080;TCP;HTTP;3
8080;TCP;HTTP_Proxy;66
8080;TCP;Ookla;76
8080;TCP;QQ;2
8080;TCP;TLS;8
8080;UDP;BitTorrent;3
8080;UDP;Unknown;25
8081;TCP;HTTP;278
8081;TCP;TLS;23
8081;TCP;Unknown;266
8082;TCP;Unknown;3
8085;TCP;Unknown;4
8086;TCP;Unknown;5
8088;TCP;Unknown;1
8089;TCP;Unknown;28
8091;TCP;HTTP;6
8100;TCP;Amazon;1
8100;TCP;Unknown;1
8100;UDP;BitTorrent;3
8104;TCP;Amazon;1
8116;TCP;Unknown;1
8116;UDP;Unknown;1
8118;UDP;BitTorrent;1
8119;TCP;RDP;1
8159;UDP;BitTorrent;1
8169;TCP;RDP;1
8180;TCP;Amazon;14
8180;TCP;HTTP;7
8180;TCP;Unknown;14
8181;TCP;Amazon;2
8181;TCP;TLS;8
8181;TCP;Unknown;3
8181;UDP;BitTorrent;2
8192;UDP;BitTorrent;1
8198;TCP;Unknown;7
8199;TCP;Unknown;13
8199;UDP;BitTorrent;1
8209;TCP;RDP;1
8211;UDP;Unknown;285
8221;UDP;BitTorrent;1
8246;TCP;Unknown;3
8246;UDP;BitTorrent;1
8250;UDP;BitTorrent;2
8251;TCP;RDP;1
8258;UDP;BitTorrent;1
8260;TCP;RDP;1
8282;TCP;Amazon;24
8286;TCP;RDP;1
8303;UDP;Unknown;4
8308;TCP;RDP;1
8310;UDP;BitTorrent;1
8317;UDP;BitTorrent;1
8322;UDP;BitTorrent;1
8323;UDP;BitTorrent;1
8329;UDP;BitTorrent;2
8341;UDP;STUN;1
8342;UDP;BitTorrent;1
8343;UDP;STUN;1
8347;UDP;STUN;1
8348;UDP;STUN;1
8361;TCP;RDP;1
8372;UDP;BitTorrent;1
8378;UDP;BitTorrent;1
8389;UDP;Signal;1
8393;TCP;HTTP;538
8393;TCP;Unknown;163
8403;UDP;BitTorrent;1
8443;TCP;Amazon;27
8443;TCP;Google;11
8443;TCP;TLS;69
8443;TCP;Unknown;21
8461;TCP;TLS;9
8461;TCP;Unknown;9
8506;UDP;BitTorrent;2
8516;UDP;BitTorrent;1
8527;TCP;Unknown;1
8527;UDP;Unknown;1
8535;UDP;BitTorrent;1
8552;UDP;BitTorrent;1
8568;UDP;BitTorrent;2
8577;TCP;Unknown;1
8577;UDP;BitTorrent;1
8590;TCP;RDP;1
8595;UDP;BitTorrent;1
8598;UDP;BitTorrent;1
8609;UDP;BitTorrent;1
8611;UDP;BJNP;502
8621;UDP;BitTorrent;30
8651;TCP;RDP;1
8657;TCP;RDP;1
8667;UDP;BitTorrent;1
8676;UDP;BitTorrent;2
8700;UDP;Unknown;7
8701;TCP;RDP;1
8712;TCP;RDP;1
8735;TCP;RDP;1
8764;UDP;BitTorrent;2
8765;TCP;HTTP;1
8765;TCP;Unknown;2
8778;TCP;Unknown;1
8778;UDP;BitTorrent;1
8779;TCP;RDP;1
8800;UDP;Amazon;1
8818;UDP;BitTorrent;1
8836;TCP;Unknown;1
8836;UDP;BitTorrent;1
8855;TCP;RDP;1
8863;TCP;Unknown;2
8863;UDP;BitTorrent;1
8883;TCP;Amazon;9
8885;UDP;BitTorrent;2
8888;TCP;TLS;90
8888;TCP;Unknown;25
8888;UDP;IMO;11535
8888;UDP;Unknown;1065
8889;TCP;TLS;3
8889;TCP;Unknown;3
8925;TCP;RDP;1
8931;UDP;BitTorrent;2
8947;UDP;STUN;1
8952;TCP;Unknown;1
8952;UDP;BitTorrent;1
8956;UDP;STUN;1
8976;TCP;RDP;1
8984;UDP;BitTorrent;1
8998;TCP;RDP;1
8999;TCP;BitTorrent;1
8999;TCP;Unknown;84
8999;UDP;BitTorrent;158
8999;UDP;Signal;1
8999;UDP;Unknown;8
9000;TCP;Unknown;3
9000;UDP;BitTorrent;5
9001;TCP;HTTP;2
9002;TCP;Amazon;6
9002;UDP;BitTorrent;2
9003;UDP;Amazon;1
9003;UDP;BitTorrent;1
9005;UDP;BitTorrent;1
9009;UDP;BitTorrent;1
9010;UDP;BitTorrent;1
9017;UDP;BitTorrent;1
9020;UDP;BitTorrent;1
9024;UDP;BitTorrent;1
9030;UDP;Unknown;618
9032;TCP;RDP;1
9044;UDP;BitTorrent;1
9060;UDP;BitTorrent;1
9086;UDP;BitTorrent;1
9088;UDP;BitTorrent;1
9089;UDP;BitTorrent;4
9092;UDP;BitTorrent;3
9093;TCP;RDP;1
9094;UDP;BitTorrent;1
9099;TCP;Amazon;1
9129;UDP;BitTorrent;1
9142;TCP;RDP;1
9151;UDP;BitTorrent;1
9152;UDP;BitTorrent;2
9153;UDP;BitTorrent;1
9158;UDP;BitTorrent;1
9159;UDP;BitTorrent;1
9186;TCP;Unknown;3
9186;UDP;BitTorrent;1
9189;UDP;BitTorrent;1
9223;TCP;RDP;1
9273;TCP;Unknown;1
9275;TCP;TLS;1
9277;UDP;BitTorrent;1
9283;UDP;BitTorrent;1
9284;UDP;BitTorrent;1
9307;UDP;BitTorrent;1
9321;UDP;BitTorrent;1
9327;TCP;Unknown;1
9327;UDP;BitTorrent;1
9331;UDP;BitTorrent;1
9332;UDP;BitTorrent;1
9339;TCP;Amazon;3
9339;TCP;Unknown;2
9339;UDP;Amazon;5
9339;UDP;Unknown;4
9343;TCP;RDP;1
9346;TCP;RDP;1
9348;TCP;Unknown;1
9348;UDP;Unknown;1
9353;TCP;RDP;1
9354;TCP;Skype;17
9362;UDP;BitTorrent;1
9401;UDP;Signal;1
9443;UDP;BitTorrent;2
9493;TCP;RDP;1
9494;UDP;BitTorrent;1
9497;UDP;STUN;1
9505;TCP;Unknown;2
9505;UDP;BitTorrent;1
9517;TCP;RDP;1
9520;TCP;RDP;1
9523;TCP;HTTP;1
9562;UDP;BitTorrent;1
9569;TCP;Unknown;1
9569;UDP;BitTorrent;1
9573;TCP;Amazon;14
9573;TCP;TLS;6
9573;TCP;Unknown;5
9583;UDP;BitTorrent;1
9604;UDP;BitTorrent;1
9621;UDP;STUN;1
9643;TCP;RDP;1
9666;TCP;RDP;1
9670;UDP;BitTorrent;1
9704;TCP;RDP;1
9724;TCP;Unknown;1
9724;UDP;Unknown;1
9738;UDP;BitTorrent;1
9742;TCP;RDP;1
9749;UDP;BitTorrent;1
9755;UDP;Signal;1
9804;UDP;STUN;1
9836;TCP;RDP;1
9867;TCP;RDP;1
9868;TCP;Unknown;1
9868;UDP;Unknown;1
9881;UDP;BitTorrent;1
9882;UDP;BitTorrent;3
9887;UDP;BitTorrent;1
9890;TCP;FTP_DATA;1
9891;UDP;BitTorrent;1
9900;TCP;Unknown;3
9900;UDP;BitTorrent;1
9927;UDP;BitTorrent;1
9937;TCP;Unknown;1
9937;UDP;BitTorrent;1
9940;TCP;RDP;1
9949;UDP;BitTorrent;1
9989;TCP;MsSQL-TDS;1
9999;TCP;TLS;65
9999;TCP;Unknown;45
10000;TCP;CiscoVPN;2
10000;TCP;SSH;1
10000;UDP;BitTorrent;2
10000;UDP;Signal;1
10002;TCP;Unknown;3
10002;UDP;BitTorrent;1
10003;UDP;BitTorrent;1
10003;UDP;Unknown;1
10004;UDP;BitTorrent;1
10010;UDP;BitTorrent;1
10011;UDP;STUN;1
10012;TCP;Unknown;5
10019;UDP;BitTorrent;1
10020;UDP;BitTorrent;1
10021;UDP;BitTorrent;1
10022;UDP;BitTorrent;2
10023;UDP;BitTorrent;1
10028;UDP;BitTorrent;1
10029;TCP;Unknown;1
10029;UDP;Unknown;1
10033;UDP;BitTorrent;1
10035;UDP;Signal;1
10041;TCP;RDP;1
10041;UDP;BitTorrent;1
10044;TCP;Unknown;1
10044;UDP;BitTorrent;1
10048;UDP;BitTorrent;1
10055;UDP;BitTorrent;1
10072;TCP;Unknown;3
10072;UDP;BitTorrent;1
10080;UDP;BitTorrent;1
10090;TCP;RDP;1
10097;UDP;BitTorrent;1
10099;TCP;Unknown;1
10099;UDP;BitTorrent;2
10103;UDP;Signal;1
10113;UDP;BitTorrent;1
10114;TCP;Unknown;2
10114;UDP;Unknown;2
10149;TCP;Unknown;2
10149;UDP;Unknown;1
10151;UDP;STUN;1
10153;UDP;BitTorrent;1
10173;UDP;Signal;1
10176;TCP;TLS;1
10176;UDP;BitTorrent;4
10181;UDP;GoogleHangoutDuo;1
10183;UDP;BitTorrent;2
10195;TCP;RDP;1
10199;TCP;Unknown;1
10199;UDP;BitTorrent;1
10199;UDP;Unknown;1
10200;UDP;STUN;1
10206;UDP;BitTorrent;1
10209;UDP;BitTorrent;1
10213;UDP;BitTorrent;2
10215;TCP;Unknown;1
10215;UDP;BitTorrent;1
10223;UDP;BitTorrent;2
10233;TCP;RDP;1
10235;UDP;BitTorrent;1
10238;UDP;RTP;1
10238;UDP;Unknown;1
10273;UDP;BitTorrent;1
10276;TCP;Unknown;1
10276;UDP;BitTorrent;1
10283;TCP;Radius;1
10285;UDP;BitTorrent;1
10299;TCP;Unknown;3
10299;UDP;BitTorrent;1
10300;UDP;BitTorrent;1
10313;UDP;BitTorrent;2
10318;UDP;BitTorrent;1
10331;TCP;Unknown;1
10331;UDP;Unknown;1
10339;TCP;BitTorrent;1
10339;UDP;BitTorrent;1
10355;UDP;BitTorrent;1
10359;UDP;STUN;1
10360;TCP;Unknown;1
10360;UDP;BitTorrent;1
10367;UDP;BitTorrent;2
10375;UDP;STUN;2
10384;UDP;BitTorrent;1
10390;UDP;BitTorrent;2
10402;UDP;BitTorrent;1
10417;UDP;BitTorrent;1
10422;UDP;BitTorrent;1
10432;TCP;Unknown;1
10432;UDP;BitTorrent;1
10443;TCP;TLS;19
10446;UDP;BitTorrent;1
10448;UDP;STUN;1
10454;TCP;Unknown;1
10454;UDP;BitTorrent;2
10464;TCP;RDP;1
10473;UDP;BitTorrent;1
10483;TCP;RDP;1
10490;TCP;Unknown;3
10490;UDP;BitTorrent;1
10493;TCP;Unknown;3
10493;UDP;BitTorrent;1
10502;UDP;BitTorrent;1
10525;TCP;RDP;1
10525;UDP;STUN;1
10550;TCP;Unknown;1
10550;UDP;BitTorrent;2
10554;TCP;RDP;1
10554;TCP;Unknown;1
10554;UDP;Unknown;1
10566;TCP;Unknown;3
10566;UDP;Unknown;1
10575;UDP;BitTorrent;1
10576;UDP;BitTorrent;1
10586;UDP;Unknown;1
10621;UDP;BitTorrent;2
10630;TCP;Unknown;1
10630;UDP;Unknown;1
10632;UDP;BitTorrent;1
10633;UDP;BitTorrent;1
10635;UDP;BitTorrent;1
10637;UDP;BitTorrent;1
10639;TCP;Unknown;2
10639;UDP;BitTorrent;1
10645;UDP;BitTorrent;1
10659;TCP;Unknown;1
10659;UDP;BitTorrent;1
10662;UDP;BitTorrent;1
10673;TCP;Unknown;2
10673;UDP;Unknown;1
10675;UDP;BitTorrent;1
10678;UDP;BitTorrent;1
10684;UDP;BitTorrent;3
10695;TCP;RDP;1
10717;UDP;BitTorrent;2
10759;UDP;BitTorrent;3
10762;UDP;BitTorrent;2
10763;TCP;Unknown;2
10763;UDP;BitTorrent;1
10767;TCP;RDP;2
10773;UDP;BitTorrent;1
10778;UDP;BitTorrent;1
10800;UDP;BitTorrent;2
10806;TCP;Unknown;1
10806;UDP;BitTorrent;1
10807;UDP;BitTorrent;1
10815;UDP;BitTorrent;1
10824;UDP;STUN;1
10832;TCP;Unknown;1
10832;UDP;BitTorrent;3
10834;UDP;STUN;1
10836;TCP;RDP;1
10839;UDP;BitTorrent;1
10842;TCP;Unknown;1
10842;UDP;BitTorrent;1
10842;UDP;Unknown;1
10844;UDP;BitTorrent;2
10858;UDP;BitTorrent;1
10863;UDP;BitTorrent;2
10866;UDP;BitTorrent;1
10876;TCP;Unknown;2
10876;UDP;Unknown;1
10887;TCP;Unknown;2
10887;UDP;Unknown;1
10896;UDP;BitTorrent;1
10914;UDP;BitTorrent;1
10922;UDP;BitTorrent;1
10934;TCP;RDP;1
10935;UDP;BitTorrent;1
10950;TCP;RDP;1
10963;TCP;RDP;1
10968;UDP;BitTorrent;2
10970;UDP;BitTorrent;1
10995;TCP;Unknown;2
10995;UDP;BitTorrent;1
10995;UDP;Unknown;1
11027;UDP;BitTorrent;2
11038;UDP;BitTorrent;2
11045;TCP;RDP;1
11047;UDP;BitTorrent;4
11060;UDP;BitTorrent;1
11067;TCP;Unknown;3
11067;UDP;BitTorrent;1
11069;UDP;BitTorrent;1
11077;UDP;Signal;1
11079;UDP;BitTorrent;1
11085;UDP;BitTorrent;2
11099;UDP;Unknown;1
11107;UDP;BitTorrent;1
11112;UDP;BitTorrent;1
11115;UDP;BitTorrent;1
11120;UDP;WhatsAppCall;1
11129;UDP;BitTorrent;1
11132;TCP;Unknown;3
11132;UDP;BitTorrent;2
11140;UDP;BitTorrent;1
11169;UDP;BitTorrent;1
11172;TCP;Unknown;3
11172;UDP;BitTorrent;1
11173;UDP;BitTorrent;2
11175;TCP;Unknown;2
11175;UDP;Unknown;1
11179;UDP;BitTorrent;1
11181;UDP;BitTorrent;2
11189;TCP;RDP;1
11189;UDP;BitTorrent;1
11202;UDP;BitTorrent;3
11208;UDP;BitTorrent;1
11211;UDP;BitTorrent;1
11217;UDP;BitTorrent;3
11223;TCP;SSH;1
11238;TCP;RDP;1
11250;TCP;Unknown;1
11250;UDP;BitTorrent;1
11250;UDP;Unknown;1
11256;UDP;BitTorrent;1
11262;UDP;BitTorrent;1
11292;TCP;Unknown;1
11294;UDP;BitTorrent;1
11309;TCP;Unknown;3
11309;UDP;BitTorrent;3
11315;UDP;BitTorrent;1
11320;UDP;STUN;1
11322;UDP;BitTorrent;2
11337;UDP;BitTorrent;3
11340;UDP;BitTorrent;1
11364;TCP;BitTorrent;1
11364;TCP;Unknown;3
11364;UDP;BitTorrent;1
11369;UDP;BitTorrent;1
11380;UDP;BitTorrent;2
11425;UDP;BitTorrent;1
11426;UDP;BitTorrent;2
11430;TCP;Unknown;1
11430;UDP;BitTorrent;1
11432;UDP;BitTorrent;1
11435;TCP;Unknown;3
11435;UDP;Unknown;2
11436;UDP;BitTorrent;3
11440;TCP;SSH;1
11443;TCP;QQ;3
11443;TCP;Unknown;3
11445;UDP;BitTorrent;3
11449;TCP;RDP;1
11452;TCP;RDP;1
11459;TCP;RDP;1
11480;TCP;Unknown;3
11480;UDP;BitTorrent;1
11482;UDP;BitTorrent;1
11501;UDP;BitTorrent;1
11509;UDP;BitTorrent;1
11521;UDP;BitTorrent;1
11529;UDP;BitTorrent;1
11540;UDP;BitTorrent;1
11550;TCP;RDP;1
11589;TCP;Unknown;3
11589;UDP;BitTorrent;1
11596;UDP;Facebook;1
11598;TCP;Unknown;1
11598;UDP;BitTorrent;1
11633;TCP;RDP;1
11638;UDP;BitTorrent;2
11652;TCP;Unknown;2
11652;UDP;BitTorrent;1
11680;UDP;BitTorrent;2
11687;TCP;Unknown;3
11687;UDP;BitTorrent;1
11699;UDP;BitTorrent;1
11705;UDP;BitTorrent;2
11713;UDP;BitTorrent;1
11719;UDP;BitTorrent;1
11727;TCP;Unknown;1
11727;UDP;BitTorrent;1
11732;TCP;Unknown;1
11732;UDP;Unknown;1
11733;TCP;RDP;1
11734;TCP;RDP;1
11743;UDP;BitTorrent;1
11751;UDP;BitTorrent;1
11753;UDP;BitTorrent;1
11803;TCP;Unknown;1
11803;UDP;BitTorrent;1
11814;TCP;Unknown;3
11814;UDP;Unknown;1
11821;UDP;BitTorrent;1
11823;TCP;Unknown;3
11823;UDP;BitTorrent;1
11826;TCP;BitTorrent;2
11826;TCP;Unknown;2
11826;UDP;BitTorrent;1
11828;TCP;Unknown;1
11828;UDP;BitTorrent;1
11845;TCP;Unknown;1
11845;UDP;Unknown;1
11863;UDP;BitTorrent;1
11872;UDP;BitTorrent;1
11882;UDP;Signal;1
11888;UDP;BitTorrent;3
11903;TCP;Unknown;1
11903;UDP;BitTorrent;1
11942;TCP;SSH;1
11960;UDP;BitTorrent;1
11981;TCP;Unknown;1
11981;UDP;BitTorrent;1
11989;UDP;BitTorrent;1
11993;UDP;BitTorrent;1
11996;UDP;BitTorrent;1
12000;UDP;BitTorrent;2
12001;TCP;RDP;1
12009;UDP;BitTorrent;1
12041;TCP;RDP;1
12042;UDP;BitTorrent;3
12043;UDP;BitTorrent;1
12058;UDP;BitTorrent;1
12063;TCP;Unknown;1
12064;UDP;BitTorrent;1
12081;UDP;BitTorrent;1
12086;UDP;Unknown;1
12087;UDP;BitTorrent;1
12094;TCP;Unknown;1
12094;UDP;BitTorrent;1
12095;TCP;MsSQL-TDS;1
12112;TCP;Unknown;2
12112;UDP;BitTorrent;2
12124;UDP;BitTorrent;1
12127;UDP;BitTorrent;2
12129;UDP;BitTorrent;1
12130;UDP;BitTorrent;1
12132;UDP;BitTorrent;2
12137;UDP;BitTorrent;1
12165;TCP;RDP;1
12178;UDP;BitTorrent;2
12180;UDP;BitTorrent;1
12196;UDP;BitTorrent;1
12213;UDP;BitTorrent;1
12217;UDP;BitTorrent;1
12231;TCP;Unknown;1
12231;UDP;BitTorrent;1
12231;UDP;Unknown;1
12238;UDP;BitTorrent;1
12251;UDP;BitTorrent;1
12271;UDP;BitTorrent;1
12274;UDP;BitTorrent;3
12280;UDP;BitTorrent;1
12301;TCP;RDP;1
12305;TCP;Unknown;1
12305;UDP;BitTorrent;1
12309;UDP;BitTorrent;2
12313;UDP;BitTorrent;3
12314;UDP;BitTorrent;2
12325;UDP;BitTorrent;1
12330;UDP;BitTorrent;1
12346;TCP;Unknown;1
12346;UDP;Unknown;1
12355;UDP;STUN;1
12359;UDP;BitTorrent;1
12360;UDP;Signal;1
12382;TCP;Unknown;3
12382;UDP;BitTorrent;1
12425;UDP;BitTorrent;1
12428;UDP;BitTorrent;2
12466;UDP;Signal;1
12491;TCP;MsSQL-TDS;1
12503;UDP;Signal;1
12505;UDP;BitTorrent;2
12544;UDP;BitTorrent;1
12546;UDP;BitTorrent;1
12557;TCP;Unknown;2
12557;UDP;BitTorrent;1
12566;TCP;Unknown;1
12566;UDP;BitTorrent;1
12572;UDP;BitTorrent;3
12573;UDP;BitTorrent;1
12577;TCP;Unknown;1
12577;UDP;BitTorrent;1
12579;TCP;Unknown;1
12579;UDP;BitTorrent;1
12584;UDP;BitTorrent;1
12585;UDP;BitTorrent;1
12590;UDP;BitTorrent;2
12594;UDP;BitTorrent;1
12598;UDP;BitTorrent;1
12623;UDP;BitTorrent;1
12626;UDP;BitTorrent;2
12628;UDP;BitTorrent;1
12631;UDP;BitTorrent;1
12650;TCP;RDP;1
12657;UDP;BitTorrent;5
12668;UDP;BitTorrent;1
12669;UDP;BitTorrent;3
12676;UDP;BitTorrent;1
12704;TCP;Unknown;1
12704;UDP;Unknown;1
12707;UDP;BitTorrent;1
12721;TCP;Unknown;1
12737;TCP;Unknown;1
12737;UDP;BitTorrent;1
12739;TCP;RDP;1
12774;UDP;BitTorrent;1
12776;UDP;RTP;1
12779;UDP;BitTorrent;1
12787;UDP;BitTorrent;1
12789;TCP;RDP;1
12802;TCP;Unknown;1
12802;UDP;BitTorrent;2
12810;TCP;MsSQL-TDS;1
12819;UDP;BitTorrent;1
12820;TCP;Unknown;3
12820;UDP;BitTorrent;2
12826;UDP;BitTorrent;2
12828;TCP;RDP;1
12829;TCP;RDP;1
12835;TCP;Unknown;1
12835;UDP;BitTorrent;1
12836;UDP;BitTorrent;1
12857;TCP;RDP;1
12857;TCP;Unknown;1
12857;UDP;Unknown;1
12859;UDP;BitTorrent;1
12861;UDP;BitTorrent;1
12868;UDP;BitTorrent;2
12869;UDP;BitTorrent;1
12897;UDP;Signal;1
12904;TCP;Unknown;1
12904;UDP;BitTorrent;1
12913;UDP;BitTorrent;1
12923;TCP;RDP;1
12929;UDP;BitTorrent;1
12935;TCP;RDP;1
12938;UDP;BitTorrent;2
12952;TCP;Unknown;1
12952;UDP;BitTorrent;1
12964;TCP;RDP;1
12971;UDP;BitTorrent;1
12980;UDP;BitTorrent;1
12982;UDP;BitTorrent;1
12991;UDP;BitTorrent;2
12997;UDP;BitTorrent;1
13001;UDP;BitTorrent;1
13007;UDP;Signal;1
13013;UDP;BitTorrent;1
13017;UDP;BitTorrent;1
13036;UDP;STUN;1
13066;UDP;Signal;2
13084;UDP;BitTorrent;1
13086;UDP;Signal;1
13087;UDP;BitTorrent;1
13131;TCP;RDP;1
13136;UDP;BitTorrent;1
13152;UDP;BitTorrent;1
13153;UDP;BitTorrent;1
13154;UDP;BitTorrent;1
13170;TCP;Unknown;3
13170;UDP;BitTorrent;2
13196;TCP;RDP;1
13220;UDP;BitTorrent;1
13235;UDP;BitTorrent;1
13239;UDP;BitTorrent;2
13248;TCP;Unknown;11
13248;UDP;BitTorrent;1
13255;UDP;BitTorrent;1
13256;TCP;RDP;1
13261;UDP;BitTorrent;1
13262;UDP;BitTorrent;1
13264;TCP;SSH;1
13273;UDP;BitTorrent;1
13283;UDP;BitTorrent;1
13285;UDP;BitTorrent;1
13290;UDP;BitTorrent;2
13309;UDP;BitTorrent;1
13324;UDP;BitTorrent;1
13347;UDP;BitTorrent;2
13348;UDP;Signal;1
13356;TCP;RDP;1
13357;TCP;Unknown;4
13357;UDP;BitTorrent;1
13385;UDP;BitTorrent;2
13386;UDP;BitTorrent;1
13386;UDP;STUN;1
13391;TCP;RDP;1
13392;TCP;RDP;1
13393;TCP;RDP;2
13399;UDP;Signal;1
13408;UDP;STUN;1
13413;TCP;RDP;1
13417;TCP;Unknown;2
13417;UDP;BitTorrent;3
13423;UDP;BitTorrent;1
13444;TCP;RDP;1
13457;TCP;RDP;1
13458;TCP;Unknown;2
13458;UDP;BitTorrent;1
13505;UDP;BitTorrent;1
13509;UDP;BitTorrent;2
13511;TCP;RDP;1
13523;UDP;BitTorrent;1
13550;UDP;BitTorrent;1
13563;UDP;BitTorrent;1
13570;UDP;BitTorrent;1
13573;UDP;BitTorrent;1
13574;UDP;STUN;1
13575;UDP;STUN;1
13576;UDP;STUN;1
13580;UDP;BitTorrent;1
13583;UDP;BitTorrent;1
13611;UDP;BitTorrent;1
13629;TCP;RDP;1
13655;TCP;RDP;1
13667;TCP;Unknown;3
13667;UDP;BitTorrent;1
13670;UDP;STUN;1
13681;UDP;BitTorrent;1
13687;UDP;BitTorrent;1
13688;UDP;BitTorrent;2
13690;TCP;Unknown;2
13690;UDP;Unknown;1
13693;UDP;BitTorrent;7
13698;TCP;Unknown;2
13698;UDP;BitTorrent;1
13709;UDP;BitTorrent;1
13722;UDP;BitTorrent;1
13728;TCP;Unknown;1
13728;UDP;BitTorrent;1
13748;UDP;BitTorrent;1
13749;TCP;Unknown;1
13749;UDP;Unknown;1
13771;TCP;Unknown;1
13771;UDP;BitTorrent;4
13780;UDP;Signal;1
13801;UDP;BitTorrent;1
13806;UDP;BitTorrent;1
13818;UDP;BitTorrent;1
13828;UDP;BitTorrent;1
13868;TCP;RDP;1
13868;UDP;BitTorrent;2
13874;UDP;STUN;1
13875;UDP;STUN;1
13877;UDP;STUN;1
13881;UDP;BitTorrent;1
13883;UDP;STUN;1
13889;UDP;BitTorrent;2
13902;UDP;BitTorrent;1
13937;UDP;BitTorrent;2
13939;TCP;RDP;1
13983;UDP;BitTorrent;1
13997;UDP;STUN;1
14000;TCP;WeChat;1
14000;UDP;BitTorrent;2
14011;TCP;Unknown;1
14011;UDP;Unknown;1
14013;UDP;BitTorrent;2
14014;UDP;BitTorrent;2
14015;TCP;BitTorrent;9
14015;TCP;Unknown;20
14016;UDP;STUN;1
14018;UDP;STUN;1
14019;UDP;BitTorrent;1
14040;UDP;Signal;1
14052;TCP;Unknown;2
14052;UDP;BitTorrent;1
14052;UDP;Unknown;1
14070;UDP;BitTorrent;1
14071;UDP;BitTorrent;3
14082;UDP;BitTorrent;5
14088;UDP;BitTorrent;1
14093;UDP;BitTorrent;1
14122;UDP;BitTorrent;1
14151;UDP;BitTorrent;1
14161;UDP;BitTorrent;1
14165;UDP;BitTorrent;2
14182;UDP;STUN;1
14197;UDP;BitTorrent;1
14208;UDP;BitTorrent;1
14209;UDP;STUN;1
14213;UDP;BitTorrent;3
14217;UDP;STUN;1
14227;TCP;TLS;1
14234;TCP;Unknown;3
14234;UDP;BitTorrent;1
14242;TCP;BitTorrent;1
14242;TCP;Unknown;2
14242;UDP;BitTorrent;1
14243;TCP;RDP;1
14252;UDP;BitTorrent;1
14257;UDP;BitTorrent;1
14269;UDP;BitTorrent;1
14284;TCP;MsSQL-TDS;1
14289;UDP;BitTorrent;3
14294;UDP;BitTorrent;2
14297;TCP;Unknown;1
14297;UDP;BitTorrent;1
14303;UDP;STUN;1
14309;UDP;BitTorrent;3
14317;UDP;STUN;1
14323;UDP;BitTorrent;1
14324;UDP;BitTorrent;1
14336;UDP;BitTorrent;1
14339;UDP;BitTorrent;1
14346;UDP;Signal;1
14390;UDP;BitTorrent;1
14398;TCP;Unknown;4
14398;UDP;BitTorrent;1
14404;UDP;BitTorrent;1
14405;UDP;BitTorrent;1
14406;UDP;BitTorrent;1
14413;TCP;Unknown;2
14413;UDP;BitTorrent;1
14415;UDP;BitTorrent;1
14424;UDP;BitTorrent;1
14430;TCP;RDP;1
14430;UDP;BitTorrent;1
14441;UDP;BitTorrent;1
14452;TCP;Unknown;1
14452;UDP;Unknown;1
14453;TCP;Unknown;3
14453;UDP;BitTorrent;1
14455;UDP;BitTorrent;3
14475;UDP;BitTorrent;1
14491;UDP;BitTorrent;1
14498;UDP;BitTorrent;1
14507;TCP;RDP;2
14531;TCP;Unknown;1
14531;UDP;BitTorrent;1
14553;UDP;BitTorrent;2
14575;UDP;BitTorrent;1
14577;UDP;Signal;1
14585;UDP;BitTorrent;1
14598;TCP;Unknown;6
14598;UDP;BitTorrent;1
14612;UDP;BitTorrent;1
14621;UDP;BitTorrent;3
14632;UDP;BitTorrent;3
14649;TCP;Unknown;1
14661;TCP;RDP;1
14677;TCP;Unknown;1
14677;UDP;BitTorrent;1
14680;UDP;BitTorrent;1
14685;UDP;BitTorrent;1
14695;TCP;RDP;1
14716;UDP;BitTorrent;4
14724;UDP;STUN;1
14767;UDP;BitTorrent;1
14770;TCP;Unknown;3
14770;UDP;BitTorrent;1
14790;TCP;Unknown;3
14790;UDP;BitTorrent;1
